Movie,TMDb ID
Show Me Love,11634.0
Much Ado About Nothing,11971.0
Waitress,10758.0
Plus One,508101.0
Bros,614939.0
Submarine,49020.0
Breakfast at Tiffany's,164.0
Strictly Ballroom,10409.0
Funny Ha Ha,33693.0
Italian for Beginners,112.0
The Parent Trap,9820.0
Emma.,556678.0
Garden State,401.0
Much Ado About Nothing,11971.0
Beginners,55347.0
I Want You Back,680860.0
An Ideal Husband,24137.0
Emma,3573.0
Forgetting Sarah Marshall,9870.0
Cold Comfort Farm,32513.0
Long Shot,459992.0
Happiest Season,520172.0
Me and You and Everyone We Know,1382.0
Priceless,393765.0
Grosse Pointe Blank,9434.0
Lars and the Real Girl,6615.0
While You Were Sleeping,2064.0
Man Up,332340.0
The Lost City,752623.0
"Crazy, Stupid, Love.",50646.0
Punch-Drunk Love,8051.0
Ruby Sparks,103332.0
Singles,11068.0
Bridget Jones's Baby,95610.0
The Map of Tiny Perfect Things,672647.0
"Red, White & Royal Blue",930094.0
The Spanish Apartment,1555.0
Nick and Norah's Infinite Playlist,12182.0
The Valet,810171.0
Sleepless in Seattle,858.0
My Best Friend's Wedding,555801.0
Stranger Than Fiction,1262.0
Populaire,136403.0
"Definitely, Maybe",8390.0
Cyrano de Bergerac,11673.0
My Man Godfrey,13562.0
"Play It Again, Sam",11610.0
Pillow Talk,4952.0
The Purple Rose of Cairo,10849.0
The Awful Truth,14675.0
The Importance of Being Earnest,9026.0
The Sure Thing,8992.0
Romantics Anonymous,51991.0
Woman of the Year,20640.0
Love in the Afternoon,18299.0
Love at First Fight,270343.0
An Oversimplification of Her Beauty,84319.0
Edge of Seventeen,4927.0
Mighty Aphrodite,11448.0
Little Manhattan,16553.0
What If,212716.0
Russian Dolls,1826.0
The Wedding Singer,11003.0
Liberal Arts,84306.0
The Best Man Holiday,146304.0
About Time,122906.0
The Science of Sleep,300.0
Hitch,8488.0
Heartbreaker,251518.0
Baby Boom,11215.0
Away We Go,19255.0
Brown Sugar,37964.0
Chances Are,3064.0
Pretty Woman,114.0
Zack and Miri Make a Porno,10358.0
Sliding Doors,10215.0
13 Going on 30,10096.0
Broken English,13337.0
Big Eden,21056.0
Bride & Prejudice,57825.0
A Thousand and One,855263.0
They Cloned Tyrone,736769.0
Black Panther: Wakanda Forever,505642.0
Emergency,819309.0
Descendant,913822.0
King Richard,614917.0
Passing,541524.0
The Harder They Fall,618162.0
Copshop,738652.0
Bad Trip,578908.0
All In: The Fight for Democracy,727705.0
Miss Juneteenth,653668.0
The Forty-Year-Old Version,620897.0
One Night in Miami...,661914.0
MLK/FBI,728868.0
Ma Rainey's Black Bottom,615667.0
Farewell Amor,653665.0
John Lewis: Good Trouble,675467.0
Da 5 Bloods,581859.0
Uncorked,660609.0
The Outside Story,573644.0
Bad Boys for Life,38700.0
Dolemite Is My Name,528888.0
Test Pattern,637254.0
Premature,565379.0
Clemency,565307.0
Burning Cane,586454.0
Luce,1315130.0
Selah and the Spades,543727.0
Just Mercy,522212.0
Amazing Grace,15163.0
Night Comes On,489998.0
"Hale County This Morning, This Evening",490785.0
If Beale Street Could Talk,465914.0
Blindspotting,489930.0
Sorry to Bother You,424781.0
Support the Girls,456086.0
Madeline's Madeline,468735.0
Monsters and Men,489934.0
Fast Color,450487.0
Detroit,407448.0
Marshall,392982.0
Southside with You,310888.0
Loving,339419.0
Keanu,342521.0
The Black Panthers: Vanguard of the Revolution,319089.0
Presenting Princess Shaw,357799.0
Keep On Keepin' On,1140424.0
The Central Park Five,124067.0
Beasts of the Southern Wild,84175.0
Pariah,73939.0
The Black Power Mixtape 1967-1975,75000.0
American Gangster,4982.0
God Grew Tired of Us,15325.0
Akeelah and the Bee,13751.0
Dave Chappelle's Block Party,292.0
Hustle & Flow,10476.0
Ray,1677.0
Baadasssss!,28219.0
Standing in the Shadows of Motown,30192.0
Drumline,13497.0
Antwone Fisher,13435.0
Monster's Ball,1365.0
Our Song,48109.0
George Washington,18292.0
Stop Making Sense,24128.0
All of Me,10631.0
Indiana Jones and the Temple of Doom,87.0
The Last Starfighter,11884.0
Top Secret!,8764.0
Broadway Danny Rose,12762.0
A Soldier's Story,26522.0
Places in the Heart,13681.0
Songwriter,69722.0
Swing Shift,18446.0
Starman,9663.0
The Flamingo Kid,25010.0
Tightrope,11707.0
The Bostonians,40775.0
Dreamscape,1265766.0
A Passage to India,15927.0
Body Double,11507.0
Gorky Park,8289.0
The Pope of Greenwich Village,32081.0
Silkwood,12502.0
The Bounty,2669.0
Under the Volcano,1252182.0
Moscow on the Hudson,23111.0
"Greystoke: The Legend of Tarzan, Lord of the Apes",11002.0
Purple Rain,13763.0
Revenge of the Nerds,14052.0
The Hotel New Hampshire,11308.0
Streets of Fire,14746.0
Against All Odds,22160.0
Irreconcilable Differences,47874.0
Teachers,31601.0
Police Academy,9336.0
No Small Affair,44772.0
Beat Street,17667.0
Bachelor Party,12309.0
Falling in Love,52744.0
Footloose,1788.0
Lassiter,56821.0
The Philadelphia Experiment,10606.0
Crimes of Passion,224790.0
Runaway,9507.0
The Lonely Guy,27171.0
Dune,438631.0
Johnny Dangerously,16806.0
Ninja III: The Domination,28148.0
The Evil That Men Do,53426.0
Children of the Corn,10823.0
Firestarter,11495.0
Firstborn,54752.0
"Oh, God! You Devil",38148.0
Protocol,37296.0
Breakin',15259.0
The Woman in Red,5968.0
C.H.U.D.,23730.0
Breakin' 2: Electric Boogaloo,17464.0
Conan the Destroyer,9610.0
Friday the 13th: The Final Chapter,9730.0
City Heat,16969.0
Sheena,24264.0
Rhinestone,16551.0
Purple Hearts,762975.0
Tank,21871.0
Missing in Action,15379.0
The Ice Pirates,10179.0
Cannonball Run II,11950.0
Blame It on Rio,14347.0
Bolero,5896.0
An Affair to Remember,8356.0
A Hidden Life,403300.0
Killer of Sheep,27432.0
Central Station,666.0
Philadelphia,9800.0
Beaches,15592.0
Imitation of Life,34148.0
"Now, Voyager",32847.0
The Champ,30547.0
Ghost,251.0
My Girl,4032.0
Sophie's Choice,15764.0
Splendor in the Grass,28569.0
Steel Magnolias,10860.0
The Way We Were,10236.0
The Yearling,19049.0
Au Revoir les Enfants,1786.0
"Kumiko, the Treasure Hunter",244563.0
Never Let Me Go,42188.0
Twin Peaks: Fire Walk with Me,1923.0
"Are You There God? It's Me, Margaret.",555285.0
BlackBerry,1016084.0
Fallen Leaves,986280.0
Joyland,564445.0
Transformers: Rise of the Beasts,667538.0
Full Time,833417.0
The Taste of Things,964960.0
Aloners,805058.0
Return to Seoul,952701.0
Monster,504.0
Fremont,1048522.0
Anatomy of a Fall,915935.0
R.M.N.,919570.0
The Blue Caftan,958279.0
Four Daughters,1069193.0
Blue Jean,971699.0
How to Have Sex,1075175.0
Amanda,485166.0
Sisu,840326.0
Passages,898673.0
How to Blow Up a Pipeline,1008048.0
Saint Omer,925943.0
Scrapper,935906.0
Smoking Causes Coughing,872709.0
The Night of the 12th,925102.0
Radical,1058694.0
Falcon Lake,946127.0
After Love,714011.0
Reality,985617.0
Revoir Paris,915931.0
The Starling Girl,1001500.0
Perfect Days,976893.0
Juniper,833257.0
War Pony,962566.0
Jethica,934601.0
Dungeons & Dragons: Honor Among Thieves,493529.0
May December,839369.0
Afire,900379.0
Godland,960206.0
Other People's Children,803694.0
Chile '76,957461.0
The Artifice Girl,983282.0
The Unknown Country,934606.0
Leonor Will Never Die,913689.0
Bottoms,814776.0
Polite Society,977223.0
Dreamin' Wild,887321.0
The Cow Who Sang a Song into the Future,906270.0
You Can Live Forever,887580.0
Mutt,1042216.0
Emily,707103.0
Sick of Myself,788734.0
Pacifiction,691214.0
Of an Age,958340.0
The Five Devils,820697.0
Fair Play,910571.0
Eileen,664341.0
Cairo Conspiracy,788977.0
Guardians of the Galaxy Vol. 3,447365.0
Tetris,726759.0
Linoleum,765904.0
The Persian Version,1058620.0
Monica,540549.0
Biosphere,865797.0
Extraction 2,697843.0
Between Two Worlds,601188.0
Plane,646389.0
Chevalier,812635.0
The Lost King,914216.0
The Lesson,977770.0
Asteroid City,747188.0
Moving On,953365.0
Good Boy,983507.0
Swallowed,851972.0
STALKER,1313469.0
Candy Land,826753.0
Skinamarink,994143.0
Knock at the Cabin,631842.0
Unwelcome,758769.0
The Boogeyman,532408.0
Cobweb,709631.0
Blood,746524.0
The Pope's Exorcist,758323.0
Phenomena,29161.0
We Have a Ghost,852096.0
Consecration,884184.0
Insidious: The Red Door,614479.0
Run Rabbit Run,714669.0
The Devil Conspiracy,296271.0
Fear,880100.0
Children of the Corn,10823.0
Winnie-the-Pooh: Blood and Honey 2,1079485.0
Ballistic: Ecks vs. Sever,10550.0
One Missed Call,6933.0
A Thousand Words,72358.0
Gotti,339103.0
Pinocchio,10895.0
Superbabies: Baby Geniuses 2,31117.0
Gold Diggers,34852.0
The Last Days of American Crime,339095.0
Jaws: The Revenge,580.0
The Ridiculous 6,347969.0
Dark Crimes,340674.0
Stratton,348389.0
London Fields,220882.0
Return to the Blue Lagoon,13888.0
Problem Child,11077.0
Cabin Fever,298584.0
3 Strikes,47816.0
The Disappointments Room,293452.0
Staying Alive,10805.0
Look Who's Talking Now!,11982.0
Highlander II: The Quickening,8010.0
Precious Cargo,384737.0
Max Steel,286567.0
"Thank You, Doctor Rey",41915.0
Transylmania,37190.0
Stolen,127493.0
Dark Tide,59963.0
Simon Sez,32305.0
Alone in the Dark,12142.0
The Master of Disguise,13908.0
Daddy Day Camp,14144.0
Disaster Movie,13805.0
Twisted,13572.0
Epic Movie,9760.0
Crossover,14351.0
The In Crowd,36047.0
One for the Money,54054.0
Texas Rangers,13503.0
Meet the Spartans,7278.0
King's Ransom,27360.0
Strange Wilderness,14220.0
Baby Geniuses,22345.0
Kickin' It Old Skool,13280.0
Nina,1244872.0
The Haunting of Molly Hartley,14745.0
Battlefield Earth,5491.0
Rollerball,11484.0
Bless the Child,10391.0
Getaway,146227.0
FearDotCom,9544.0
Half Past Dead,10167.0
The Roommate,49950.0
Deuces Wild,13201.0
The Mod Squad,16379.0
The Apparition,79694.0
House of the Dead,11059.0
Down to You,10472.0
Bucky Larson: Born to Be a Star,67911.0
Deal,11115.0
The Darkness,257345.0
Passion Play,38753.0
Getting Even with Dad,41579.0
McHale's Navy,14908.0
Twelve,40720.0
The Toy,23805.0
Because I Said So,1257.0
Godsend,11058.0
The Whole Ten Yards,2122.0
Serving Sara,12771.0
Vampires Suck,40264.0
Movie 43,87818.0
Code Name: The Cleaner,14396.0
Flatliners,400710.0
Speed 2: Cruise Control,1639.0
The Covenant,9954.0
The Fog,790.0
Zoom,14113.0
A Little Bit of Heaven,45156.0
Material Girls,10118.0
Mortal Kombat: Annihilation,9823.0
BloodRayne,168705.0
The Visual Effects of 'Scary Movie 4',565916.0
In the Name of the King: A Dungeon Siege Tale,2312.0
The Cold Light of Day,77948.0
Just Getting Started,398177.0
The Last Airbender,10196.0
St. Elmo's Fire,11557.0
Flashdance,535.0
Krush Groove,29463.0
Weird Science,11814.0
Return to Oz,13155.0
Short Circuit,2605.0
Willow,847.0
The Transformers: The Movie,1857.0
Real Genius,14370.0
Dirty Dancing,88.0
Mystic Pizza,11191.0
Adventures in Babysitting,360606.0
The Untouchables,117.0
Desperately Seeking Susan,8130.0
Wall Street,10673.0
Mystery Train,11305.0
My Life as a Dog,8816.0
WarGames,860.0
Drugstore Cowboy,476.0
After Hours,10843.0
Return of the Jedi,1892.0
Stand by Me,235.0
Knife+Heart,475930.0
The Swarm,46878.0
Meander,748318.0
Frontier(s),13492.0
Trouble Every Day,40723.0
Calvaire,12517.0
Save the Green Planet!,11297.0
The Call,158011.0
The Closet,1138125.0
The Wrath,69142.0
The Divine Fury,571627.0
No Hard Feelings,884605.0
Indiana Jones and the Dial of Destiny,335977.0
The Little Mermaid,447277.0
Sound of Freedom,678512.0
Fast X,385687.0
Golda,899524.0
Transformers: Rise of the Beasts,667538.0
Book Club: The Next Chapter,982271.0
Kandahar,717930.0
The Hill,862557.0
About My Father,829051.0
Hypnotic,536437.0
The Machine,647250.0
"Hello, Love, Again",1292359.0
Fool's Paradise,553147.0
Cutie and the Boxer,159002.0
Catch the Fair One,821420.0
The Quiet Man,3109.0
The Survivor,606870.0
Fat City,16993.0
The Harder They Fall,618162.0
Blood Brothers: Malcolm X & Muhammad Ali,861604.0
The Ring,565.0
Rocco and His Brothers,8422.0
Glass Chin,261818.0
Klitschko,70808.0
The Good Son: The Life of Ray Boom Boom Mancini,153786.0
China Heavyweight,84186.0
Made,15745.0
Bleed for This,332979.0
Before the Fall,9393.0
Champs,262436.0
I Am Ali,293262.0
Real Steel,39254.0
Resurrecting the Champ,13074.0
Southpaw,307081.0
Bruised,718633.0
Hands of Stone,184341.0
The Champ,30547.0
Back Roads,61653.0
Fighting,17336.0
Rocky IV,1374.0
Rocky V,1375.0
Gladiator,98.0
Grudge Match,64807.0
Diamonds,35118.0
Against the Ropes,8842.0
Play It to the Bone,20761.0
Annapolis,13275.0
Summer 1993,438634.0
"Quo Vadis, Aida?",728118.0
Hive,767997.0
Slalom,585744.0
Mickey and the Bear,575958.0
Paper Spiders,750272.0
Never Rarely Sometimes Always,595671.0
Happening,948520.0
Saint Frances,576005.0
The Tale,369523.0
Identifying Features,653658.0
The Chambermaid on the Titanic,115872.0
Can You Ever Forgive Me?,401847.0
Two of Us,1259826.0
The Selfish Giant,194101.0
The Taste of Others,10697.0
Oh Lucy!,430644.0
Working Woman,544392.0
House of Hummingbird,547404.0
I Carry You with Me,653594.0
35 Shots of Rum,26191.0
Rocks,575773.0
Vitalina Varela,468592.0
Chop Shop,15555.0
Birds of Passage,438146.0
Shiva Baby,664300.0
Atlantics,496967.0
Lost Flower: Eo Woo-dong,324671.0
Zama,326382.0
I Am Not a Witch,449757.0
Western,39968.0
The Universe 7 Wonders of the Solar System,164531.0
Sister,261812.0
Tomboy,65229.0
No Bears,974521.0
Girl Picture,683363.0
The Quiet Girl,916405.0
Lunana: A Yak in the Classroom,627087.0
Guillermo del Toro's Pinocchio,555604.0
The Duke,645689.0
Beavis and Butt-Head Do the Universe,828947.0
Great Freedom,1301237.0
To Leslie,823147.0
Official Competition,668640.0
Neptune Frost,671109.0
Utama,913820.0
Living,760099.0
A Circus Tale & A Love Song,269579.0
Hit the Road,838154.0
Gagarine,712178.0
The Woman King,724495.0
Emily the Criminal,862965.0
Mrs. Harris Goes to Paris,754609.0
Broker,636225.0
Enola Holmes 2,829280.0
Clara Sola,785212.0
The Long Walk,604079.0
Decision to Leave,705996.0
"Good Luck to You, Leo Grande",758330.0
Hustle,705861.0
Benediction,399178.0
Nitram,797457.0
Vortex,807070.0
The Fallout,795514.0
The Pink Cloud,776490.0
Lost Illusions,660000.0
You Resemble Me,855166.0
Everything Went Fine,735726.0
Kimi,800510.0
The Good Boss,820722.0
My Old School,913867.0
The Righteous,852862.0
Murina,838148.0
Dinner in America,653664.0
To Chiara,833420.0
The First Day of the Rest of Your Life,12169.0
Women Talking,777245.0
Vesper,976720.0
The Tale of King Crab,833408.0
Tove,608232.0
The Northman,639933.0
Luzifer,846786.0
The Harbinger,529193.0
Gatlopp,893338.0
Orphan: First Kill,760161.0
The Cursed,630392.0
Homebound,484907.0
The Harbinger,529193.0
Hellraiser,9003.0
Hocus Pocus 2,642885.0
Room 203,885121.0
Mosquito State,728122.0
Old Man,766220.0
All Jacked Up and Full of Worms,996658.0
House of Darkness,942890.0
No Exit,833425.0
A Banquet,775400.0
Day Shift,755566.0
Dark Glasses,630720.0
My Best Friend's Exorcism,816952.0
The Curse of Bridge Hollow,864959.0
Mr. Harrigan's Phone,723419.0
The Long Night,925705.0
They/Them,816977.0
Umma,751237.0
The Cellar,758724.0
Choose or Die,838484.0
The Invitation,306947.0
The Mean One,1033052.0
Prey for the Devil,676547.0
Firestarter,11495.0
Where the Crawdads Sing,682507.0
Father Stu,809140.0
Uncharted,335787.0
Black Adam,436270.0
Ticket to Paradise,800939.0
The 355,522016.0
Fantastic Beasts: The Secrets of Dumbledore,338953.0
Blacklight,823625.0
Memory,818397.0
The King's Man,476669.0
Jurassic World Dominion,507086.0
Bullet Train,718930.0
Don't Worry Darling,619730.0
Medieval,551271.0
The Contractor,628900.0
Morbius,526896.0
Moonfall,406759.0
Easter Sunday,824281.0
Paws of Fury: The Legend of Hank,366672.0
Amsterdam,664469.0
Empire Records,13531.0
Half Baked,9490.0
Showgirls,10802.0
Basic Instinct,402.0
Poetic Justice,8291.0
Gummo,18415.0
Kids,9344.0
Pump Up the Volume,8428.0
Fear and Loathing in Las Vegas,1878.0
Hook,879.0
Mortal Kombat,460465.0
My Own Private Idaho,468.0
Glengarry Glen Ross,9504.0
From Dusk Till Dawn,755.0
Pi,473.0
Welcome to the Dollhouse,11446.0
Casino,524.0
Home Alone 2: Lost in New York,772.0
Falling Down,37094.0
The Crying Game,11386.0
True Romance,319.0
Breaking the Waves,145.0
Swingers,93685.0
Fire of Love,913823.0
Flee,834104.0
The Velvet Underground,543836.0
The Truffle Hunters,653762.0
Billie Eilish: The World's a Little Blurry,654754.0
Searching for Sugar Man,84334.0
"Food, Inc.",18570.0
In the Shadow of the Moon,530382.0
Gimme Danger,392820.0
Born Into Brothels: Calcutta's Red Light Kids,1392.0
March of the Penguins,1667.0
Stories We Tell,128216.0
Room 237,84330.0
Wordplay,35199.0
"Life, Animated",376233.0
Encounters at the End of the World,12172.0
Lost in La Mancha,21189.0
Lo and Behold: Reveries of the Connected World,360030.0
Super Size Me,9372.0
Grizzly Man,501.0
Joan Rivers: A Piece of Work,41397.0
Tarnation,1435.0
Sicko,2359.0
The Kid Stays in the Picture,29047.0
"Waiting for ""Superman""",39440.0
Moonage Daydream,957457.0
Tim's Vermeer,212063.0
The Corporation,668344.0
Who Killed the Electric Car?,13508.0
The Devil and Daniel Johnston,13222.0
Mad Hot Ballroom,14358.0
This Film Is Not Yet Rated,16070.0
Inside Deep Throat,12228.0
The Unknown Known,209799.0
Will-oâ-the-Wisp,964704.0
The Worst Ones,962543.0
Corsage,888321.0
Weird: The Al Yankovic Story,928344.0
One Fine Morning,747779.0
The Good Nurse,541134.0
Causeway,595586.0
On the Come Up,655322.0
The Return of Tanya Tucker Featuring Brandi Carlile,933965.0
My Imaginary Country,958496.0
Holy Spider,889699.0
Butcher's Crossing,843846.0
What's Love Got to Do with It,15765.0
Raymond & Ray,869025.0
The Most Wonderful Time of the Year,1358947.0
Good Night Oppy,972545.0
Susie Searches,842948.0
Triangle of Sadness,497828.0
A Jazzman's Blues,921643.0
The Swimmers,821881.0
Sidney,961722.0
The Son,806368.0
Empire of Light,814757.0
Hunt,938890.0
Allelujah,894201.0
The Greatest Beer Run Ever,597922.0
My Policeman,744114.0
Menace II Society,9516.0
Rampart,75622.0
The High Note,606679.0
Trespass,22004.0
xXx: Return of Xander Cage,47971.0
Higher Learning,16295.0
The Longshots,13579.0
Anaconda,9360.0
Lottery Ticket,41382.0
All About the Benjamins,13950.0
Friday After Next,10426.0
Fist Fight,345922.0
Torque,10718.0
Next Friday,10471.0
Ride Along,168530.0
xXx: State of the Union,11679.0
Ride Along 2,323675.0
Are We There Yet?,11637.0
First Sunday,14423.0
Are We Done Yet?,10172.0
Sicario,273481.0
John Wick: Chapter 3 - Parabellum,458156.0
Kill Bill: Vol. 2,393.0
The Bourne Supremacy,2502.0
Road to Perdition,4147.0
The Manchurian Candidate,14462.0
The Assassin,372607.0
Exiled,87901.0
Black Widow,497698.0
Confessions of a Dangerous Mind,4912.0
Munich,612.0
Kill Me If You Dare,1232943.0
The Matador,9515.0
Killing Them Softly,64689.0
RED,39514.0
Fallen Angels,11220.0
On the Job,190754.0
Deliver Us from Evil,184346.0
The American Friend,11222.0
Vengeance,683340.0
The Day of the Jackal,4909.0
The Hit,19621.0
The Suicide Theory,273599.0
Pistol Opera,37712.0
Salvo,190901.0
Hanna,50456.0
Headshot,403605.0
The Eiger Sanction,20187.0
The Iceman,68812.0
The American,27579.0
Crank: High Voltage,15092.0
Salt,27576.0
The Mission,11416.0
Fulltime Killer,9581.0
The Accountant,302946.0
The Equalizer 2,345887.0
Lucky Number Slevin,186.0
Bangkok Dangerous,13184.0
Shooter,7485.0
RED 2,146216.0
The Hitman's Bodyguard,390043.0
The Whole Nine Yards,2069.0
American Assassin,415842.0
Anna,484641.0
The Mechanic,27582.0
Smokin' Aces,7516.0
Colombiana,62835.0
Polar,483906.0
Run All Night,241554.0
Gunpowder Milkshake,574060.0
The Bourne Legacy,49040.0
Jason Bourne,324668.0
The Mechanic,27582.0
Point of No Return,10498.0
Bullet to the Head,70074.0
Kate,597891.0
The Big Hit,9448.0
The Replacement Killers,11702.0
The Hunter's Prayer,302150.0
Mechanic: Resurrection,278924.0
Killer Elite,49021.0
Ninja Assassin,22832.0
Proud Mary,442064.0
The Jackal,4824.0
The Boondock Saints II: All Saints Day,22821.0
Terminal,385332.0
The Gunman,266396.0
Hitman,1620.0
Ava,453354.0
Elektra,9947.0
Hitman: Agent 47,249070.0
The Towering Inferno,5919.0
Pink Flamingos,692.0
Two-Lane Blacktop,27236.0
The Devils,31767.0
Lady Snowblood,2487.0
Klute,466.0
Vanishing Point,11951.0
Smokey and the Bandit,11006.0
Coffy,22021.0
Wake in Fright,26405.0
Three Days of the Condor,11963.0
CÃ©line and Julie Go Boating,27019.0
Saturday Night Fever,11009.0
Love and Death,11686.0
Days of Heaven,16642.0
The Last Detail,14886.0
Walkabout,36040.0
Norma Rae,40842.0
Straw Dogs,994.0
Paper Moon,11293.0
Marathon Man,10518.0
Investigation of a Citizen Above Suspicion,26451.0
Five Easy Pieces,26617.0
A Woman Under the Influence,29845.0
More Than Ever,843093.0
Nostalgia,442709.0
Armageddon Time,615952.0
Elvis,614934.0
Leila's Brothers,962558.0
Tchaikovskyâs Wife,901358.0
The Eight Mountains,803700.0
The Silent Twins,812025.0
Three Thousand Years of Longing,556694.0
Brother and Sister,836202.0
Dead Man Walking,687.0
The Favourite,375262.0
Blue Jasmine,160588.0
Alice Doesn't Live Here Anymore,16153.0
Still Alice,284293.0
Judy,491283.0
Monster,504.0
La Vie en Rose,1407.0
Room at the Top,43103.0
The Trip to Bountiful,47908.0
Suspicion,11462.0
The Miracle Worker,1163.0
The Three Faces of Eve,28285.0
The Accused,10868.0
Anastasia,9444.0
Gaslight,13528.0
Dangerous,763788.0
Children of a Lesser God,1890.0
To Each His Own Cinema,36108.0
Guess Who's Coming to Dinner,1879.0
The Eyes of Tammy Faye,601470.0
Morning Glory,38357.0
The Iron Lady,71688.0
My Salinger Year,619594.0
Palmer,458220.0
Spoor,1160471.0
Cruella,337404.0
Percy,548755.0
Pixie,651610.0
American Underdog,673309.0
The World to Come,506281.0
The Mauritanian,644583.0
Godzilla vs. Kong,399566.0
Son,754934.0
WeWork: or The Making and Breaking of a $47 Billion Unicorn,795622.0
Stowaway,559581.0
"Ma Belle, My Beauty",776586.0
Surge,653584.0
The Water Man,346687.0
I Care a Lot,601666.0
Small Engine Repair,665896.0
The Nightmare Before Christmas,9479.0
The Spine of Night,795522.0
Knocking,133091.0
Violet,665901.0
Everybody's Talking About Jamie,624899.0
Summer of 85,659959.0
Ron's Gone Wrong,482321.0
Concrete Cowboy,621954.0
Free Guy,550988.0
The Wanting Mare,665824.0
The Most Beautiful Boy in the World,730028.0
Night Raiders,795778.0
Spencer,716612.0
No Time to Die,370172.0
Akilla's Escape,736593.0
Port Authority,572404.0
Misha and the Wolves,776552.0
Homeroom,776523.0
Nobody,615457.0
The Mad Women's Ball,680531.0
Benedetta,454527.0
The Courier,522241.0
The Last Duel,617653.0
Belfast,777270.0
Vivo,449406.0
Bergman Island,477044.0
The Card Counter,643532.0
Keep an Eye Out,474331.0
Vicious Fun,728054.0
Preparations to Be Together for an Unknown Period of Time,727002.0
Oxygen,18561.0
Wife of a Spy,688301.0
Memoria,511819.0
Undine,615761.0
Nine Days,607430.0
Kurt Vonnegut: Unstuck in Time,485432.0
Apocalypse Z: The Beginning of the End,1118031.0
The Dry,567797.0
The Vigil,621707.0
The Suicide Squad,436969.0
Promising Young Woman,582014.0
3 Ninjas Knuckle Up,40508.0
The Oak Room,717021.0
True Mothers,660713.0
The Man Who Sold His Skin,669363.0
Raging Fire,513692.0
Wild Indian,656991.0
Little Fish,9993.0
Moffie,618228.0
Bad Luck Banging or Loony Porn,790496.0
Trolls Band Together,901362.0
Encanto,568124.0
Luca,508943.0
Days of the Bagnold Summer,578944.0
Minuscule 2: Mandibles from Far Away,513302.0
Holler,665886.0
The Novice,821427.0
Swan Song,794602.0
The Tragedy of Macbeth,591538.0
Wildland,561327.0
My Octopus Teacher,682110.0
Baby Done,586695.0
The Capote Tapes,621769.0
Spring Blossom,712134.0
Martyrs Lane,797815.0
Only the Animals,574321.0
The Killing of Two Lovers,653712.0
Limbo,554371.0
The Power of the Dog,600583.0
Never Gonna Snow Again,726151.0
Old Henry,785663.0
About Endlessness,348672.0
Jimmy Carter: Rock & Roll President,692982.0
Escape from Mogadishu,607844.0
El Planeta,776536.0
The Real Charlie Chaplin,788396.0
Lapsis,665888.0
Rose Plays Julie,589820.0
Street Gang: How We Got to Sesame Street,476044.0
Mass,423333.0
The Human Factor,39293.0
The Disciple,728116.0
Plan B,1193620.0
Riders of Justice,663870.0
Parallel Mothers,766798.0
The Reason I Jump,653758.0
The Human Voice,671577.0
The Lost Leonardo,822099.0
Petite Maman,749004.0
Procession,869623.0
7 Prisoners,785538.0
365 Days: This Day,829557.0
Sweat,712121.0
There Is No Evil,667935.0
Appleseed: Ex Machina,13981.0
Becoming Cousteau,774823.0
The Father,600354.0
Boiling Point,807196.0
The Woman Who Ran,662401.0
Azor,659954.0
Sabaya,776555.0
Luzzu,776544.0
76 Days,1232931.0
Black Narcissus,16391.0
Great Expectations,9410.0
A Star Is Born,22692.0
Roma,426426.0
Shanghai Express,875.0
Hugo,44826.0
Tabu,249578.0
A Midsummer Night's Dream,10210.0
Wilson,346681.0
The Naked City,20482.0
Mississippi Burning,1632.0
Mank,614560.0
TNA Wrestling: Bound for Glory 2024,1355612.0
Cleopatra,8095.0
Tess,11121.0
A River Runs Through It,293.0
The Diary of Anne Frank,2576.0
The Bad and the Beautiful,32499.0
Phantom of the Opera,15855.0
The Mission,11416.0
Cleopatra,8095.0
Memoirs of a Geisha,1904.0
Sweethearts,999890.0
Pirates,11483.0
Aftershock,123103.0
The Blind Man Who Did Not Want to See Titanic,716855.0
The Thief Collector,934476.0
Cha Cha Real Smooth,814340.0
I Love My Dad,876825.0
It Is in Us All,824119.0
Spin Me Round,826942.0
Bitch Ass,934205.0
Gone in the Night,874355.0
The Vault,416160.0
Those Who Wish Me Dead,578701.0
Jungle Cruise,451048.0
Prisoners of the Ghostland,523638.0
The Matrix Resurrections,624860.0
Space Sweepers,581389.0
Zack Snyder's Justice League,791373.0
Boss Level,513310.0
Blood Red Sky,760883.0
Last Night in Soho,576845.0
Nightbooks,739990.0
Wrong Turn,630586.0
Sound of Violence,766358.0
The Manor,767499.0
Antlers,516329.0
Earwig and the Witch,683127.0
Dear Mr. Brody,698494.0
Not Going Quietly,736117.0
Do You See What I See,1052886.0
I'm Fine (Thanks for Asking),795843.0
Offseason,796256.0
Women Is Losers,623273.0
The Drover's Wife: The Legend of Molly Johnson,722800.0
Project Power,605116.0
Wonder Woman 1984,464052.0
Sonic the Hedgehog,454626.0
Extraction,545609.0
Archenemy,727097.0
Tenet,577922.0
Cut Throat City,493065.0
Mulan,10674.0
Greenland,524047.0
The Gentlemen,522627.0
The Old Guard,547016.0
The Outpost,531876.0
Eurovision Song Contest: The Story of Fire Saga,531454.0
The Lovebirds,576156.0
The Sleepover,626393.0
An American Pickle,628917.0
The King of Staten Island,579583.0
Eternal Beauty,501953.0
Buffaloed,547012.0
